id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C0049,Benhima,Ghita,ghita.benhima63@gmail.com,1970-09-21,1,fes,0765512567,2023-07-24,bouche_a_oreille
C0192,Alaoui,Mehdi,mehdi.alaoui29@gmail.com,2004-12-25,f,Marrakech,0705932525,2023-05-17,instagram
C0906,Filali,Mehdi,mehdi.filali80@hotmail.com,1968-09-09,Femme,Rabat,0708917768,2021-12-11,instagram
C0516,Sefrioui,Saad,saad.sefrioui98@gmail.com,1994-04-16,m,Rabat,0663910257,2023-06-16,bouche_a_oreille
C0735,Mansouri,Mohammed,mohammed.mansouri94@outlook.com,2003-06-15,0,marrakech,0795867805,2021-08-12,bouche_a_oreille
C0741,Kettani,Amine,amine.kettani11@outlook.com,1968-06-19,1,Tanger,0793297150,2022-10-27,direct
C0481,Lahlou,Karim,karim.lahlou95@yahoo.fr,2002-07-06,Femme,Oujda,0713325411,2020-02-21,instagram
C0284,Filali,Mohammed,mohammed.filali80@yahoo.fr,2003-03-02,h,TANGER,0564334722,2021-06-21,tiktok
C0775,Tahiri,Ahmed,ahmed.tahiri54outlook.com,2000-08-24,f,Tnja,0504774258,2022-08-09,bouche_a_oreille
C0707,Alaoui,Aicha,aicha.alaoui86@outlook.com,1975-09-18,1,RABAT,0781386667,2022-05-21,bouche_a_oreille
C0226,Mansouri,Nadia,nadia.mansouri98@gmail.com,1961-03-06,male,Tanger,0625579415,2020-07-13,bouche_a_oreille
C0027,Sefrioui,Karim,karim.sefrioui87@yahoo.fr,1978-09-16,Femme,Marrakech,0721489513,2022-06-24,direct
C0843,Bouzidi,Saad,saad.bouzidi40@yahoo.fr,1981-08-21,0,RABAT,0549691928,2020-01-27,bouche_a_oreille
C0438,Sefrioui,Nadia,nadia.sefrioui37@hotmail.com,1995-04-02,1,kenitra,0618961642,2023-08-11,google
C1023,Alaoui,Othmane,othmane.alaoui27@outlook.com,1966-10-29,m,Casablanca,0797010822,2021-08-06,instagram
C0365,Naciri,Aicha,aicha.naciri3@gmail.com,1976-07-31,Homme,RABAT,0650613878,2022-07-09,google
C0230,Bouzidi,Saad,saad.bouzidi42@yahoo.fr,1998-03-18,female,RABAT,0708386631,2022-10-03,email_marketing
C0038,Fassi,Imane,imane.fassi35@outlook.com,1996-08-01,male,Fès,0794531473,2023-08-25,email_marketing
C0670,Bouzidi,Rachid,rachid.bouzidi75@gmail.com,1994-09-29,h,Casablanca,0585172444,2020-04-29,email_marketing
C1035,Hajji,Ahmed,ahmed.hajji65@yahoo.fr,1968-10-29,f,Fès,0534031277,2023-01-10,google
C0375,Lahlou,Sara,sara.lahlou73gmail.com,2000-04-08,Femme,Casablanca,0617762534,2023-11-18,tiktok
C0470,Alaoui,Tariq,tariq.alaoui19@outlook.com,1984-03-09,Homme,meknes,0746103399,2021-10-17,google
C1036,Lahlou,Loubna,loubna.lahlou34@hotmail.com,1963-07-25,male,Rabat,0610698720,2023-01-11,bouche_a_oreille
C0688,Naciri,Mehdi,mehdi.naciri54@hotmail.com,1963-02-02,0,Agadir,0793578243,2020-03-20,bouche_a_oreille
C0917,Mansouri,Soukaina,soukaina.mansouri46@hotmail.com,1963-09-04,1,Rabat,0566345337,2022-07-15,google
C0759,Benjelloun,Karim,karim.benjelloun91@yahoo.fr,1978-12-11,1,CASA,0544505665,2020-02-09,tiktok
C0784,Tahiri,Hamza,hamza.tahiri98@yahoo.fr,1998-08-22,1,Fes,0666933513,2020-11-24,bouche_a_oreille
C0195,Sefrioui,Soukaina,soukaina.sefrioui79@yahoo.fr,1996-06-21,m,AGADIR,0517251355,2021-10-13,google
C0921,Fassi,Mohammed,mohammed.fassi36@yahoo.fr,1975-06-26,0,oujda,0660055955,2022-10-11,instagram
C0931,Benali,Loubna,loubna.benali84@hotmail.com,2006-05-18,Femme,FES,0505712198,2022-02-01,tiktok
C0504,Berrada,Houda,houda.berrada62@gmail.com,1999-07-25,f,Fes,0623467299,2022-05-06,bouche_a_oreille
C1037,Naciri,Mehdi,mehdi.naciri54@hotmail.com,1963-02-02,0,Agadir,0793578243,2020-03-20,bouche_a_oreille
C0896,Alaoui,Nabil,nabil.alaoui12@yahoo.fr,1985-04-04,male,TANGER,0580418472,2021-04-13,bouche_a_oreille
C0580,Berrada,Mehdi,mehdi.berrada46@gmail.com,1994-03-05,f,Agadir,0715109226,2021-07-31,tiktok
C0161,Bouzidi,Houda,houda.bouzidi22@gmail.com,1962-09-19,male,marrakech,0634043842,2022-09-27,email_marketing
C0681,Sefrioui,Tariq,tariq.sefrioui76@hotmail.com,2003-02-06,h,agadir,0576572894,2020-01-16,instagram
C0163,Tazi,Nadia,nadia.tazi95@hotmail.com,2000-12-24,female,MEKNES,0596292330,2021-03-05,tiktok
C0706,Sefrioui,Nadia,nadia.sefrioui61@yahoo.fr,1960-06-23,Homme,Casablanca,0633192227,2023-10-01,instagram
C0757,Mrabet,Ghita,ghita.mrabet42@yahoo.fr,1971-05-23,0,CASA,0722925879,2020-11-12,email_marketing
C0153,Mrabet,Zineb,zineb.mrabet83@outlook.com,1971-06-06,m,Kenitra,0761014388,2023-10-19,tiktok
C0801,Benjelloun,Tariq,tariq.benjelloun68@outlook.com,2003-06-14,f,oujda,0633922071,2020-05-10,bouche_a_oreille
C0755,Squalli,Sanaa,sanaa.squalli36@hotmail.com,1973-12-25,Homme,AGADIR,0712705877,2021-11-29,google
C0815,Fassi,Loubna,loubna.fassi14@gmail.com,2005-08-26,h,casa,0662113695,2022-09-07,email_marketing
C0112,Mansouri,Laila,laila.mansouri78@outlook.com,1985-02-14,h,Marrakech,0600257872,2021-02-11,tiktok
C0227,Filali,Ahmed,ahmed.filali89@outlook.com,1978-12-12,male,kenitra,0721202169,2022-02-28,email_marketing
C0884,Benhima,Ghita,ghita.benhima41@hotmail.com,1969-08-13,Homme,casa,0535435864,2021-04-11,bouche_a_oreille
C0104,Cherkaoui,Mehdi,mehdi.cherkaoui82@yahoo.fr,1986-02-22,h,Kenitra,0668018242,2023-02-03,google
C0422,Chraibi,Youssef,youssef.chraibi53@hotmail.com,1994-12-07,1,MEKNES,0507851586,2022-06-19,email_marketing
C0420,Benhima,Laila,laila.benhima93@,1996-05-31,h,kenitra,0601594165,2020-03-27,direct
C0809,Bouzidi,Hajar,hajar.bouzidi99@gmail.com,1988-08-16,male,Marrakech,0631499825,2021-08-11,direct
C0587,Benali,Meryem,meryem.benali83@gmail.com,2001-02-04,Homme,Agadir,0682066784,2020-05-02,tiktok
C1012,Fassi,Hamza,hamza.fassi1@outlook.com,1989-11-11,Homme,oujda,0722683885,2020-09-02,instagram
C0673,Tahiri,Soukaina,soukaina.tahiri19@gmail.com,1966-09-27,f,RABAT,0555657490,2021-08-02,google
C0120,Bouzidi,Karim,karim.bouzidi42@,2027-04-18,female,AGADIR,0619380262,2021-08-11,instagram
C0054,Mansouri,Nadia,nadia.mansouri42@yahoo.fr,1973-10-20,h,Oujda,0696360576,2022-07-21,email_marketing
C0152,Tahiri,Tariq,tariq.tahiri62@outlook.com,2003-09-07,male,MARRAKECH,0568058911,2023-05-09,google
C0404,Mansouri,Hamza,hamza.mansouri18@outlook.com,1979-03-05,f,Kenitra,0748015716,2022-11-30,bouche_a_oreille
C1017,Sefrioui,Amine,amine.sefrioui42@outlook.com,1996-12-01,h,Kenitra,0571694722,2021-12-28,direct
C0208,Cherkaoui,Imane,imane.cherkaoui83@gmail.com,1990-09-26,Femme,CASA,0736785082,2023-05-23,instagram
C0659,Mrabet,Khadija,khadija.mrabet35@gmail.com,1972-08-29,f,TNG,0678356743,2020-09-22,instagram
C0910,Sefrioui,Othmane,othmane.sefrioui32@yahoo.fr,1964-12-12,h,Meknes,0667458476,2023-05-01,instagram
C0979,Berrada,Ahmed,ahmed.berrada7@outlook.com,1991-11-04,0,Marrakech,0526917768,2021-12-29,direct
C0009,Mansouri,Amine,amine.mansouri40@yahoo.fr,2007-02-25,female,tanger,0691171822,2022-01-13,direct
C0870,Filali,Nadia,nadia.filali80@,1994-11-22,Femme,AGADIR,0590707550,2022-05-27,bouche_a_oreille
C0037,Squalli,Ahmed,ahmed.squalli69@outlook.com,1972-04-10,f,agadir,0718506716,2021-12-12,bouche_a_oreille
C0453,Chraibi,Youssef,youssef.chraibi91@outlook.com,1985-02-07,0,Kenitra,0571255213,2021-08-21,email_marketing
C0652,Berrada,Nabil,nabil.berrada64@outlook.com,2001-05-19,0,RABAT,0631266109,2020-08-05,bouche_a_oreille
C0254,Alaoui,Ilias,ilias.alaoui61@yahoo.fr,1991-07-23,h,rabat,0739427881,2023-01-10,email_marketing
C0304,Mansouri,Nabil,nabil.mansouri66@yahoo.fr,1963-12-14,m,TNG,0675224593,2023-02-07,google
C0911,Benhima,Laila,laila.benhima29@yahoo.fr,1998-07-15,f,Fès,0618856669,2021-04-02,bouche_a_oreille
C0572,Chraibi,Hajar,hajar.chraibi31@hotmail.com,1994-04-03,1,tanger,0524240338,2022-12-28,instagram
C0624,Mrabet,Imane,imane.mrabet18@outlook.com,1990-05-05,male,TNG,0652967188,2020-12-14,google
C0765,Berrada,Saad,saad.berrada79@yahoo.fr,2002-07-05,h,Kenitra,0664772512,2022-08-17,direct
C0993,Bouzidi,Tariq,tariq.bouzidi73@gmail.com,1984-04-04,female,Kenitra,0706884133,2020-11-25,google
C0263,Mrabet,Ilias,ilias.mrabet56@outlook.com,2007-05-11,h,rabat,0686376599,2023-08-22,instagram
C0611,Filali,Tariq,tariq.filali11@yahoo.fr,1966-04-07,Homme,AGADIR,0691179112,2021-07-17,bouche_a_oreille
C0298,Squalli,Amine,amine.squalli15@gmail.com,1981-06-05,Femme,Marrakech,0510220317,2021-10-21,google
C0415,Bouzidi,Loubna,loubna.bouzidi34@gmail.com,1974-01-12,f,Rabat,0563919195,2021-08-11,bouche_a_oreille
C0151,Naciri,Amine,amine.naciri94@outlook.com,1964-07-26,1,Oujda,0674167243,2020-02-25,bouche_a_oreille
C0849,Filali,Mehdi,mehdi.filali98@hotmail.com,1997-06-25,h,TNG,0774397429,2022-06-28,google
C0641,Sefrioui,Laila,laila.sefrioui18@outlook.com,1965-01-21,1,MARRAKECH,0644149782,2021-05-27,email_marketing
C0957,Mrabet,Saad,saad.mrabet71@gmail.com,2003-12-22,h,RABAT,0581445822,2023-01-08,instagram
C0551,Kettani,Nabil,nabil.kettani29@outlook.com,2008-03-03,Homme,TNG,0628497185,2022-02-11,direct
C0852,Benjelloun,Ahmed,ahmed.benjelloun44@gmail.com,1987-03-18,Femme,fes,0780866281,2022-04-25,google
C0489,Kettani,Tariq,tariq.kettani62@hotmail.com,1969-01-13,female,kenitra,0563620501,2021-05-04,bouche_a_oreille
C0711,Bouzidi,Nabil,nabil.bouzidi96@gmail.com,1977-02-01,female,tanger,0709222161,2022-08-27,instagram
C0148,Filali,Othmane,othmane.filali35@outlook.com,1999-12-09,1,Tnja,0626464715,2021-09-08,bouche_a_oreille
C0147,Benali,Aicha,aicha.benali77@hotmail.com,1985-07-19,f,MEKNES,0704661839,2020-07-09,tiktok
C0778,Fassi,Mohammed,mohammed.fassi42@gmail.com,1993-02-03,m,marrakech,0775396737,2022-03-23,tiktok
C1003,Kettani,Amine,amine.kettani11@outlook.com,1968-06-19,1,Tanger,0793297150,2022-10-27,direct
C0854,Filali,Nadia,nadia.filali64@gmail.com,2006-08-05,male,agadir,0568103903,2021-08-16,google
C0951,Sefrioui,Ilias,ilias.sefrioui45@hotmail.com,2007-09-17,Homme,Kenitra,0782019043,2023-11-27,google
C0660,Lahlou,Mohammed,mohammed.lahlou88@,1969-10-20,h,MARRAKECH,0706626682,2023-10-28,instagram
C0349,Benjelloun,Houda,houda.benjelloun1@outlook.com,1996-09-20,0,MEKNES,0538468950,2023-05-23,instagram
C0464,Benjelloun,Sara,sara.benjelloun19@yahoo.fr,1989-08-22,Homme,kenitra,0560443270,2020-02-27,instagram
C0326,Tahiri,Meryem,meryem.tahiri1@yahoo.fr,2002-06-21,female,meknes,0549830220,2023-05-14,direct
C0187,Cherkaoui,Ilias,ilias.cherkaoui6@outlook.com,2002-11-06,1,tanger,0696670662,2020-09-07,bouche_a_oreille
C0124,Benjelloun,Sanaa,sanaa.benjelloun60@hotmail.com,2004-05-17,0,Casablanca,0784145933,2020-08-30,google
C0920,Filali,Meryem,meryem.filali96@outlook.com,2027-04-18,Femme,agadir,0792024617,2021-10-31,bouche_a_oreille
C0609,Chraibi,Loubna,loubna.chraibi74@outlook.com,1976-03-01,1,Meknes,0548253110,2023-07-17,email_marketing
C0144,Fassi,Houda,houda.fassi13@outlook.com,1975-11-05,f,casa,0659996504,2020-04-19,email_marketing
C0752,Benhima,Hajar,hajar.benhima17@hotmail.com,1961-01-27,f,tanger,0633997718,2020-05-10,instagram
C1030,Tazi,Tariq,tariq.tazi53@gmail.com,1972-02-21,f,CASA,0768118723,2021-04-18,direct
C0198,Filali,Ilias,ilias.filali12@hotmail.com,1962-03-27,1,Agadir,0570629620,2023-01-25,instagram
C0610,Sefrioui,Othmane,othmane.sefrioui70@gmail.com,2006-06-11,1,marrakech,0702752334,2023-12-20,google
C0280,Benhima,Nabil,nabil.benhima96@hotmail.com,2027-04-18,female,Casablanca,0758845061,2022-07-10,bouche_a_oreille
C0294,Mrabet,Imane,imane.mrabet21@outlook.com,1985-03-14,1,TANGER,0595005281,2021-05-24,google
C0897,Tahiri,Nabil,nabil.tahiri40@yahoo.fr,1996-12-29,Homme,Marrakech,0631909248,2022-04-18,email_marketing
C0401,Chraibi,Mehdi,mehdi.chraibi86@gmail.com,2006-03-21,Homme,Kenitra,0619393250,2021-09-09,instagram
C0123,Filali,Aicha,aicha.filali42@yahoo.fr,1997-02-13,f,Tanger,0763745499,2022-09-04,instagram
C0184,Sefrioui,Youssef,youssef.sefrioui58@outlook.com,1999-03-02,f,RABAT,0718537474,2020-12-02,instagram
C0203,Kettani,Khadija,khadija.kettani92@gmail.com,1989-03-18,female,Marrakech,0589921722,2022-03-19,google
C0439,Benali,Aicha,aicha.benali37@yahoo.fr,1997-10-09,0,TNG,0776492515,2022-04-04,tiktok
C0247,Chraibi,Karim,karim.chraibi9@gmail.com,2007-05-30,h,Oujda,0658144914,2023-06-20,email_marketing
C0416,Hajji,Amine,amine.hajji10@hotmail.com,1981-01-12,female,Marrakech,0768536649,2021-12-12,tiktok
C0837,Sefrioui,Sanaa,sanaa.sefrioui82@hotmail.com,1969-10-03,Homme,CASA,0745380442,2022-11-03,instagram
C0825,Kettani,Meryem,meryem.kettani98gmail.com,1976-11-20,1,agadir,0611000515,2023-06-04,bouche_a_oreille
C0975,Alaoui,Zineb,zineb.alaoui16hotmail.com,1988-06-22,f,TNG,0543368750,2020-05-25,tiktok
C0828,Berrada,Meryem,meryem.berrada57@yahoo.fr,1970-05-15,m,Fès,0679551512,2022-01-12,google
C0955,Tahiri,Mehdi,mehdi.tahiri41@hotmail.com,1968-09-17,1,Agadir,0603646871,2021-07-25,tiktok
C0130,Benjelloun,Mehdi,mehdi.benjelloun5@outlook.com,1991-01-21,1,Agadir,0633119079,2020-08-19,direct
C0638,Squalli,Saad,saad.squalli63@hotmail.com,1966-02-09,h,TANGER,0707034910,2021-09-13,email_marketing
C0403,Chraibi,Tariq,tariq.chraibi47@yahoo.fr,1975-05-04,0,Fès,0512566383,2022-08-30,email_marketing
C0845,Mansouri,Khadija,khadija.mansouri74@yahoo.fr,1999-11-12,0,Oujda,0593379705,2023-07-19,tiktok
C0831,Tazi,Sanaa,sanaa.tazi80@gmail.com,1973-04-15,Femme,oujda,0504637660,2020-09-24,direct
C0736,Cherkaoui,Nadia,nadia.cherkaoui69@yahoo.fr,1978-08-18,1,agadir,0746091785,2021-03-07,instagram
C0982,Squalli,Hamza,hamza.squalli92@outlook.com,1972-01-29,Homme,Casablanca,0526999699,2020-02-02,email_marketing
C0220,Fassi,Sara,sara.fassi40@yahoo.fr,1983-08-15,f,TANGER,0644789856,2023-04-20,direct
C0642,Fassi,Aicha,aicha.fassi65@hotmail.com,1979-05-10,h,Fès,0767667080,2021-10-03,email_marketing
C0984,Mrabet,Khadija,khadija.mrabet24@yahoo.fr,1997-01-18,0,Rabat,0666980690,2020-08-09,tiktok
C0811,Kettani,Zineb,zineb.kettani27@gmail.com,2004-01-10,Femme,tanger,0731403526,2022-10-11,google
C0868,Chraibi,Imane,imane.chraibi20@yahoo.fr,1967-06-08,0,Oujda,0681721436,2022-07-18,bouche_a_oreille
C0989,Sefrioui,Omar,omar.sefrioui6@gmail.com,1975-12-13,Homme,Meknes,0673008696,2023-07-06,email_marketing
C0625,Bouzidi,Sanaa,sanaa.bouzidi12hotmail.com,1987-08-24,Homme,Kenitra,0715833117,2021-04-07,instagram
C0904,Alaoui,Karim,karim.alaoui38@hotmail.com,1998-06-02,0,tanger,0776619458,2020-07-26,tiktok
C0820,Kettani,Meryem,meryem.kettani82@outlook.com,1968-12-25,female,fes,0678532426,2021-12-07,bouche_a_oreille
C0387,Berrada,Nadia,nadia.berrada86@hotmail.com,1972-05-04,0,rabat,0657828410,2020-03-12,email_marketing
C1039,Tazi,Omar,omar.tazi53@outlook.com,1989-02-27,Femme,Fes,0750573036,2023-05-22,direct
C0807,Kettani,Rachid,rachid.kettani25@outlook.com,1998-12-24,Femme,tanger,0707918158,2022-10-02,tiktok
C0510,Benali,Nabil,nabil.benali69@,1996-11-26,f,Casablanca,0604275230,2020-09-11,direct
C0268,Tazi,Rachid,rachid.tazi79@hotmail.com,1961-10-20,m,Oujda,0502770384,2022-03-31,google
C0882,Tazi,Meryem,meryem.tazi9@gmail.com,1970-04-17,male,Oujda,0605464754,2022-05-04,tiktok
C0442,Sefrioui,Sara,sara.sefrioui66@gmail.com,1973-03-23,m,Marrakech,0761794549,2020-04-02,instagram
C0497,Kettani,Mehdi,mehdi.kettani11@hotmail.com,1967-03-26,Homme,Meknes,0588143111,2022-01-05,bouche_a_oreille
C0113,Mrabet,Rachid,rachid.mrabet95@hotmail.com,1997-10-06,Femme,marrakech,0788879470,2023-06-16,bouche_a_oreille
C0692,Chraibi,Hamza,hamza.chraibi3@gmail.com,1999-06-20,Femme,kenitra,0715581083,2023-01-10,bouche_a_oreille
C0233,Chraibi,Aicha,aicha.chraibi82@hotmail.com,2007-10-31,0,MARRAKECH,0551027261,2021-12-28,bouche_a_oreille
C0936,Tazi,Youssef,youssef.tazi62@gmail.com,1971-04-30,f,fes,0768142983,2020-08-06,instagram
C0608,Berrada,Nadia,nadia.berrada25@outlook.com,1992-07-16,male,Meknes,0696262658,2022-03-12,google
C0672,Benali,Sara,sara.benali31@hotmail.com,1974-04-09,Femme,TNG,0687181335,2023-05-14,tiktok
C0374,Kettani,Ghita,ghita.kettani7@outlook.com,1977-07-05,f,Tnja,0697265273,2022-09-19,direct
C0664,Benjelloun,Mohammed,mohammed.benjelloun36@gmail.com,1962-06-20,male,CASA,0683483152,2022-09-22,instagram
C0909,Berrada,Mehdi,mehdi.berrada59@hotmail.com,2001-03-15,female,Agadir,0557498855,2023-10-02,tiktok
C0234,Chraibi,Omar,omar.chraibi92@hotmail.com,1994-09-04,male,TNG,0709177982,2021-01-25,email_marketing
C1015,Mrabet,Sara,sara.mrabet76@yahoo.fr,2008-02-24,female,oujda,0729291320,2022-04-10,google
C0846,Fassi,Karim,karim.fassi60@hotmail.com,2002-07-28,Femme,TANGER,0763425073,2022-10-02,google
C0677,Benjelloun,Ilias,ilias.benjelloun54@yahoo.fr,1970-01-05,female,marrakech,0683692944,2022-07-08,bouche_a_oreille
C0318,Benali,Youssef,youssef.benali30@yahoo.fr,1969-07-16,Homme,casa,0505172897,2023-06-08,direct
C0649,Sefrioui,Fatima,fatima.sefrioui85@outlook.com,2005-05-28,Homme,tanger,0727740258,2023-08-25,tiktok
C0411,Naciri,Meryem,meryem.naciri34@outlook.com,1976-04-02,1,marrakech,0795450090,2022-03-12,google
C0966,Tazi,Saad,saad.tazi87@gmail.com,1990-12-24,male,Tnja,0569428946,2020-11-13,bouche_a_oreille
C0710,Sefrioui,Mohammed,mohammed.sefrioui33@gmail.com,1987-03-11,Homme,Agadir,0704760440,2022-01-25,tiktok
C0359,Chraibi,Ilias,ilias.chraibi85@gmail.com,1991-11-28,1,AGADIR,0746542140,2022-08-14,email_marketing
C0259,Lahlou,Meryem,meryem.lahlou32@gmail.com,1966-10-05,1,Tnja,0592280920,2020-02-15,google
C0745,Fassi,Ahmed,ahmed.fassi47@outlook.com,1971-03-06,Homme,agadir,0723734151,2020-12-12,email_marketing
C0628,Benali,Omar,omar.benali61@outlook.com,1996-12-10,female,rabat,0718156326,2020-02-28,tiktok
C0633,Benali,Youssef,youssef.benali63@yahoo.fr,1977-07-06,Femme,fes,0600943882,2020-01-03,google
C0283,Berrada,Houda,houda.berrada85@hotmail.com,2007-02-18,1,oujda,0513261117,2021-04-25,tiktok
C0377,Mansouri,Omar,omar.mansouri20@gmail.com,1971-01-09,male,FES,0607806867,2023-04-26,direct
C0385,Sefrioui,Meryem,meryem.sefrioui39@yahoo.fr,1972-09-16,h,meknes,0724375402,2022-07-26,bouche_a_oreille
C0225,Chraibi,Ilias,ilias.chraibi10gmail.com,1999-03-10,female,meknes,0737447012,2022-11-13,instagram
C1027,Squalli,Ghita,ghita.squalli82@yahoo.fr,1962-05-06,1,kenitra,0783132370,2023-12-05,bouche_a_oreille
C0877,Benhima,Ahmed,ahmed.benhima32@yahoo.fr,1977-10-07,Femme,TNG,0621923785,2022-11-04,tiktok
C0473,Benali,Fatima,fatima.benali22@gmail.com,1968-12-05,female,tanger,0749465398,2023-08-30,bouche_a_oreille
C0348,Benali,Ahmed,ahmed.benali56@yahoo.fr,1961-08-28,1,TANGER,0667969278,2023-09-09,email_marketing
C0506,Tazi,Tariq,tariq.tazi90@hotmail.com,1966-09-12,Homme,Fes,0526329676,2021-12-11,direct
C0640,Kettani,Hassan,hassan.kettani87@outlook.com,2027-04-18,m,FES,0714494296,2021-05-24,direct
C1046,Cherkaoui,Sara,sara.cherkaoui88@yahoo.fr,1972-02-24,1,Meknes,0643866322,2023-03-25,email_marketing
C0798,Mansouri,Hajar,hajar.mansouri92@yahoo.fr,1970-01-06,f,Fès,0790797796,2021-12-14,instagram
C1000,Chraibi,Houda,houda.chraibi52outlook.com,2027-04-18,female,casa,0782050682,2020-05-05,instagram
C0974,Filali,Omar,omar.filali64@hotmail.com,1977-06-08,Femme,oujda,0791609365,2023-12-10,tiktok
C0620,Alaoui,Meryem,meryem.alaoui58@yahoo.fr,1982-02-27,Homme,Agadir,0796390409,2020-09-11,instagram
C0953,Tahiri,Soukaina,soukaina.tahiri61@outlook.com,1964-04-01,1,Tanger,0650826112,2020-11-21,google
C0865,Bouzidi,Nabil,nabil.bouzidi12@hotmail.com,1981-10-27,h,meknes,0655778205,2022-06-03,tiktok
C0646,Mrabet,Youssef,youssef.mrabet27@gmail.com,1975-03-13,f,fes,0687601467,2021-05-21,google
C0913,Kettani,Hassan,hassan.kettani28@outlook.com,1976-10-10,female,FES,0643925295,2023-04-20,tiktok
C0557,Bouzidi,Karim,karim.bouzidi44@yahoo.fr,1997-10-16,male,Meknes,0514474430,2020-08-19,direct
C0682,Bouzidi,Hassan,hassan.bouzidi68@outlook.com,2004-07-09,Femme,Rabat,0765220368,2022-11-26,bouche_a_oreille
C0578,Tazi,Soukaina,soukaina.tazi57@yahoo.fr,1999-08-23,0,Rabat,0772308481,2023-02-26,instagram
C0796,Benali,Youssef,youssef.benali62@outlook.com,1993-04-16,Homme,FES,0589362896,2023-06-07,direct
C0086,Benjelloun,Hajar,hajar.benjelloun28@hotmail.com,1984-11-21,m,Kenitra,0733221418,2021-01-04,tiktok
C0243,Benjelloun,Aicha,aicha.benjelloun43@hotmail.com,1994-05-22,0,Rabat,0698780157,2021-11-10,google
C0699,Tahiri,Sara,sara.tahiri5@hotmail.com,1960-11-13,Homme,Oujda,0596043878,2020-11-04,email_marketing
C0941,Chraibi,Youssef,youssef.chraibi85@hotmail.com,1987-09-30,Femme,Fès,0532365337,2022-02-14,email_marketing
C0160,Berrada,Saad,saad.berrada41@outlook.com,2027-04-18,female,Agadir,0650723688,2021-01-18,direct
C0525,Chraibi,Mohammed,mohammed.chraibi51gmail.com,1966-05-04,f,Marrakech,0662644886,2022-02-26,tiktok
C0036,Benjelloun,Laila,laila.benjelloun21@hotmail.com,1969-06-26,1,TNG,0504966319,2020-08-22,direct
C0541,Fassi,Sara,sara.fassi2@hotmail.com,1995-01-16,0,oujda,0512662015,2023-08-26,email_marketing
C0171,Fassi,Othmane,othmane.fassi28@gmail.com,1968-05-16,male,meknes,0621965652,2022-06-25,google
C0655,Berrada,Rachid,rachid.berrada74@outlook.com,1977-01-23,h,Marrakech,0759821766,2021-02-28,instagram
C0971,Mansouri,Khadija,khadija.mansouri14@gmail.com,1983-01-06,f,TNG,0597871809,2020-10-16,google
C0924,Alaoui,Ghita,ghita.alaoui51@hotmail.com,1965-07-11,0,Tanger,0530373606,2021-06-04,instagram
C0914,Tazi,Soukaina,soukaina.tazi20@outlook.com,2003-03-13,f,fes,0620072024,2020-01-18,bouche_a_oreille
C1016,Kettani,Meryem,meryem.kettani92yahoo.fr,1890-01-01,female,Casablanca,0590162047,2020-08-13,tiktok
C0734,Filali,Amine,amine.filali1@outlook.com,1964-12-09,1,CASA,0662447951,2021-07-12,google
C0096,Naciri,Soukaina,soukaina.naciri25@hotmail.com,1992-04-08,female,rabat,0654156676,2023-08-17,bouche_a_oreille
C0564,Sefrioui,Omar,omar.sefrioui52@gmail.com,1994-02-24,1,Casablanca,0626093106,2020-09-27,email_marketing
C0241,Hajji,Tariq,tariq.hajji36@hotmail.com,1984-04-08,f,Tnja,0694057202,2022-05-27,bouche_a_oreille
C0743,Mrabet,Loubna,loubna.mrabet65@gmail.com,1993-01-26,female,kenitra,0552371006,2022-08-02,tiktok
C0864,Bouzidi,Meryem,meryem.bouzidi48@yahoo.fr,1997-10-16,h,RABAT,0556296575,2023-09-10,bouche_a_oreille
C0575,Cherkaoui,Zineb,zineb.cherkaoui19outlook.com,1961-09-24,0,TANGER,0727223972,2022-01-24,direct
C0691,Filali,Houda,houda.filali7@hotmail.com,1980-10-07,female,fes,0535047639,2021-06-17,google
C0461,Tahiri,Tariq,tariq.tahiri55@yahoo.fr,2003-03-08,male,fes,0671586988,2020-05-07,email_marketing
C0554,Hajji,Houda,houda.hajji40@outlook.com,1988-06-06,0,Kenitra,0711131290,2020-06-27,instagram
C0858,Benali,Saad,saad.benali43@yahoo.fr,2008-01-03,Homme,fes,0565769277,2021-01-05,tiktok
C0945,Filali,Imane,imane.filali31@hotmail.com,2003-07-08,m,Casablanca,0689982780,2020-08-07,google
C0207,Filali,Fatima,fatima.filali96@outlook.com,1964-01-03,Femme,Casablanca,0705444713,2020-04-10,google
C0393,Benhima,Sanaa,sanaa.benhima91@yahoo.fr,1996-07-15,male,CASA,0664870494,2022-08-04,email_marketing
C0795,Sefrioui,Khadija,khadija.sefrioui6@yahoo.fr,1988-01-03,f,MARRAKECH,0640733337,2022-06-25,direct
C0871,Filali,Soukaina,soukaina.filali76@hotmail.com,2001-09-20,h,agadir,0706071748,2023-11-11,instagram
C0398,Berrada,Nadia,nadia.berrada29@yahoo.fr,1995-02-06,f,kenitra,0598881671,2022-10-27,instagram
C0767,Cherkaoui,Hajar,hajar.cherkaoui20@yahoo.fr,1971-11-02,0,Kenitra,0634210890,2023-03-27,google
C0915,Sefrioui,Sanaa,sanaa.sefrioui43@gmail.com,2006-01-29,f,tanger,0510903267,2021-09-26,instagram
C0218,Tazi,Hamza,hamza.tazi41@gmail.com,1986-06-09,female,Tanger,0743292712,2020-12-28,tiktok
